edad,saldo,prestamo_vivienda,prestamo_consumo,empleo_estudiante,empleo_jubilado,empleo_obrero,estado_civil_casado,estado_civil_soltero,nivel_educativo_basica,nivel_educativo_media,nivel_educativo_superior,norm_cant_productos,edad_saldo,quintil_edad_Q1_Edad_Muy_Bajo,quintil_edad_Q4_Edad_Alto,cdt,prob_modelo1_lr,pred_modelo1_lr,prob_modelo2_knn,pred_modelo2_knn,prob_modelo3_svm,pred_modelo3_svm,prob_modelo4_dt,pred_modelo4_dt,prob_modelo5_mlp,pred_modelo5_mlp,prob_modelo6_rf,pred_modelo6_rf,prob_modelo7_lgb,pred_modelo7_lgb,votos_totales,prob_modelo8_ensemble,pred_modelo8_hard,pred_modelo8_soft
0.40259740259740256,0.4860248581494112,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.44431113037340686,0.0,1.0,0,0.41533502038119813,0,0.06666666666666667,0,0.09144486353320191,0,0.05339105339105339,0,0.06361551577851807,0,0.05398249664680397,0,0.37025672119727154,0,0,0.15924176251353053,0,0
0.19480519480519481,0.6618156255450716,1,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.42831041017513316,0.0,0.0,0,0.3206659626174185,0,0.03333333333333333,0,0.09193970720724506,0,0.07535321821036106,0,0.05201271482534461,0,0.04947206721118708,0,0.3944330710617718,0,0,0.1453157249238088,0,0
0.2077922077922078,0.4766062688843614,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3421992383382846,0.0,0.0,0,0.5151897245825159,0,0.03333333333333333,0,0.09664123618901109,0,0.09425287356321839,0,0.09903831983680361,0,0.10251882543805707,0,0.516279488366996,0,0,0.20817911447284793,0,0
0.3766233766233767,0.4492623152240071,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.4129428459236919,0.0,1.0,0,0.35023734558073905,0,0.1,0,0.09425033745925766,0,0.05339105339105339,0,0.05043023977908164,0,0.04657579442110573,0,0.3547391199843896,0,0,0.14994627008794675,0,0
0.5064935064935066,0.615931598053845,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5612125522736757,0.0,0.0,0,0.4067969220681932,0,0.0,0,0.09350836544649745,0,0.05339105339105339,0,0.08617559208313527,0,0.060599564242739525,0,0.40094478384781623,0,0,0.15734518301134787,0,0
0.32467532467532473,0.2679943837046561,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2963348541899904,0.0,1.0,0,0.5246941844228611,0,0.06666666666666667,0,0.11314642406131242,1,0.09425287356321839,0,0.07545714717229209,0,0.06136322784702383,0,0.4189515745446156,0,1,0.19350458546828428,0,0
0.27272727272727276,0.7251045056374988,1,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5,0.49891588918238583,0.0,0.0,0,0.4795281235049964,0,0.03333333333333333,0,0.11032167979534623,1,0.07704071879181801,0,0.07694570534076224,0,0.06533662454462129,0,0.4540353847593447,0,1,0.18522022429574606,0,0
0.25974025974025977,0.3505338568328123,1,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5,0.30513705828653603,0.0,0.0,0,0.31966615327425174,0,0.03333333333333333,0,0.09206294060497347,0,0.05339105339105339,0,0.042906573593466224,0,0.03824526575641478,0,0.33324267064470225,0,0,0.13040685579974215,0,0
0.12987012987012986,0.5667332825728796,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3483017062215047,1.0,0.0,0,0.7456662027288085,1,0.23333333333333334,1,0.11247218801233581,1,0.2967581047381546,1,0.27314108330059733,1,0.28477546063217063,1,0.7303195521054245,1,7,0.38235227497868923,1,1
0.42857142857142855,0.42334051108671544,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.425955969829072,0.0,0.0,0,0.4588289902187712,0,0.13333333333333333,0,0.09375347745082978,0,0.07704071879181801,0,0.07386062024327567,0,0.06101172679668458,0,0.41629007650829636,0,0,0.18773127762042985,0,0
0.2207792207792208,0.5626161731988834,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.3916976969890521,0.0,0.0,0,0.5292397754413996,0,0.03333333333333333,0,0.11075936692750066,1,0.10325131810193322,0,0.09802775025177853,0,0.08812058359963817,0,0.4871592056356724,0,1,0.20712733332732228,0,0
0.15584415584415584,0.5551919608279945,1,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.3555180583360752,1.0,0.0,0,0.4256175827670084,0,0.03333333333333333,0,0.10949157557123454,1,0.07704071879181801,0,0.06738593894918728,0,0.06325002698490421,0,0.4551382809581483,0,1,0.1758939224793763,0,0
0.3766233766233767,0.21544221285282375,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.29603279473810024,0.0,1.0,0,0.43457418295351946,0,0.03333333333333333,0,0.09461399580637372,0,0.09425287356321839,0,0.05973090609543562,0,0.05374365317002725,0,0.36864806484083723,0,0,0.1626995728232493,0,0
0.31168831168831174,0.5762442142947208,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4439662629915163,0.0,0.0,0,0.5397274219231694,0,0.13333333333333333,0,0.09595970011981766,0,0.12927950945324476,1,0.0883815727767682,0,0.10018176458497884,0,0.5225760506416915,0,1,0.22991990754757197,0,0
0.18181818181818182,0.6006215183664975,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.3912198500923396,1.0,0.0,0,0.5203356180242102,0,0.03333333333333333,0,0.09353536379435892,0,0.05339105339105339,0,0.08562442714520306,0,0.07760668816574101,0,0.4595004557729726,0,0,0.18904670566098178,0,0
0.5194805194805194,0.6169936814596939,0,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5682371004701067,0.0,0.0,0,0.49298180993818236,0,0.06666666666666667,0,0.0894682461031726,0,0.07345132743362832,0,0.05845954874832082,0,0.08090172338111366,0,0.4718906162480255,0,0,0.19054570550273,0,0
0.42857142857142855,0.5408647692368792,1,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.48471809890415385,0.0,0.0,0,0.36629049027588517,0,0.06666666666666667,0,0.10683461598313031,1,0.07704071879181801,0,0.05569100382238298,0,0.06411890743242112,0,0.41635798455625644,0,1,0.16471434107550867,0,0
0.18181818181818182,0.6236948947016752,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.4027565382599285,1.0,0.0,0,0.5258703500651501,0,0.06666666666666667,0,0.09358492531496237,0,0.05339105339105339,0,0.08915989942268743,0,0.0847328115018511,0,0.483014234995723,0,0,0.1994885630511563,0,0
0.2207792207792208,0.49423030752431857,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.3575047641517697,0.0,0.0,0,0.4349872014863977,0,0.03333333333333333,0,0.09297914212818456,0,0.05339105339105339,0,0.0670930151230434,0,0.06515878622329155,0,0.39683030523903806,0,0,0.1633961195606203,0,0
0.27272727272727276,0.6832355211343205,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.47798139693079666,0.0,0.0,0,0.6396842856489332,1,0.16666666666666666,1,0.11473089648835202,1,0.12927950945324476,1,0.15214133367150032,1,0.14085496770472436,1,0.6152305713689061,1,7,0.2797983187146182,1,1
0.14285714285714285,0.38517930551367374,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.2640182241854083,1.0,0.0,0,0.40931458835572554,0,0.06666666666666667,0,0.09611707550143277,0,0.05339105339105339,0,0.05452088859234357,0,0.05140812216386891,0,0.34064531207805865,0,0,0.15315195810702137,0,0
0.5324675324675325,0.0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.26623376623376627,0.0,0.0,0,0.25273713254240177,0,0.03333333333333333,0,0.09011769661615782,0,0.0401801177693107,0,0.05055132989017698,0,0.05352776155748264,0,0.37638317234863267,0,0,0.12811864915107085,0,0
0.16883116883116883,0.44162979525808327,1,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.30523048204462605,1.0,0.0,0,0.3270658192469839,0,0.06666666666666667,0,0.09169054045778303,0,0.05339105339105339,0,0.03992052606261853,0,0.047554113154418425,0,0.3636964130874749,0,0,0.14142644743814267,0,0
0.40259740259740256,0.7645781023807371,1,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5835877524890698,0.0,1.0,0,0.32656397720320895,0,0.0,0,0.09043911920787005,0,0.07535321821036106,0,0.04199145500179977,0,0.05754732464399451,0,0.40682064696700526,0,0,0.14267367731917707,0,0
0.12987012987012986,0.24564051626635375,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1877553230682418,1.0,0.0,0,0.5965658286159936,0,0.1,0,0.11505169958732549,1,0.2967581047381546,1,0.11223773230533028,0,0.08502476212413967,0,0.5141445877841253,0,2,0.259968959307867,0,0
0.8051948051948052,0.5987310498730849,0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.7019629275339451,0.0,0.0,1,0.6638884531459606,1,0.5666666666666667,1,0.08793193323139113,0,0.3835125448028674,1,0.45504239829457155,1,0.46247937839178294,1,0.8077198904249548,1,6,0.48960589499402785,1,1
0.19480519480519481,0.4912810325327075,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.3430431136689511,0.0,0.0,0,0.37635211848414074,0,0.06666666666666667,0,0.09590095236247419,0,0.05339105339105339,0,0.0584097371018891,0,0.054266843167164444,0,0.3845551396174102,0,0,0.15564893011297126,0,0
0.3896103896103896,0.5226537037930378,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4561320467017137,0.0,1.0,0,0.6423132981675305,1,0.2,1,0.11000674888800871,1,0.13984375,1,0.14526001695926122,0,0.1581039005027048,1,0.6223451995848933,1,6,0.28826755915748553,1,1
0.41558441558441556,0.6210493706320578,1,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5,0.5183168931082367,0.0,1.0,0,0.3354500981345072,0,0.0,0,0.0894912968727012,0,0.05339105339105339,0,0.043983119034301583,0,0.04550057173367044,0,0.3772383190693211,0,0,0.1350077797479364,0,0
0.25974025974025977,0.4711054608722137,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.3654228603062367,0.0,0.0,0,0.42977468905265387,0,0.13333333333333333,0,0.09260295158932676,0,0.05339105339105339,0,0.0625820799083852,0,0.06436040377577491,0,0.3983753692069685,0,0,0.17634569717964227,0,0
0.16883116883116883,0.6151443837563845,1,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5,0.3919877762937767,1.0,0.0,0,0.5128191932297365,0,0.13333333333333333,0,0.11106686968467108,1,0.07704071879181801,0,0.08096672329333465,0,0.07643351027484674,0,0.46420411442050014,0,1,0.2079806375754629,0,0
0.3896103896103896,0.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.1948051948051948,0.0,1.0,0,0.31715433012468125,0,0.03333333333333333,0,0.09025505055203366,0,0.07704071879181801,0,0.05948566504568991,0,0.06532908767036799,0,0.40868042324810977,0,0,0.15018265839514772,0,0
0.2207792207792208,0.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.1103896103896104,0.0,0.0,0,0.33985805629342314,0,0.16666666666666666,1,0.11248508145844666,1,0.07704071879181801,0,0.06937692888269839,0,0.06257302842673511,0,0.41881285484205905,0,2,0.17811619076597812,0,0
0.44155844155844154,0.46723426765078485,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.4543963546046132,0.0,0.0,0,0.3724157992454631,0,0.0,0,0.09373796171192542,0,0.05339105339105339,0,0.05270956916185659,0,0.04402474699417168,0,0.35074695298014025,0,0,0.13814658335494434,0,0
0.3896103896103896,0.5251251392855775,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.45736776444798355,0.0,1.0,0,0.2552282794790586,0,0.06666666666666667,0,0.08721704382320755,0,0.05339105339105339,0,0.03217429469349428,0,0.04076821261213851,0,0.34252648299486027,0,0,0.12542457623721132,0,0
0.45454545454545453,0.46723426765078485,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.4608898610981197,0.0,0.0,0,0.37249350104448614,0,0.0,0,0.09362806065491813,0,0.05339105339105339,0,0.05470926326978441,0,0.043557623406719766,0,0.35074695298014025,0,0,0.13836092210672887,0,0
0.45454545454545453,0.5993370456216451,1,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5269412500835499,0.0,0.0,0,0.5517918069391324,0,0.03333333333333333,0,0.09179733853929685,0,0.05339105339105339,0,0.06714371429765519,0,0.05265346604021547,0,0.37113132222863937,0,0,0.17446314782418942,0,0
0.24675324675324678,0.6487021385111509,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4477276926321988,0.0,0.0,1,0.7040444982797132,1,0.2,1,0.09395341007707662,0,0.19548341566690192,1,0.1841686641513159,1,0.18351938865197862,1,0.659995660366045,1,6,0.3173092910275758,1,1
0.8961038961038961,0.4718593814879315,0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6839816387959138,0.0,0.0,1,0.6366845646601497,1,0.5333333333333333,1,0.08695252031148909,0,0.3835125448028674,1,0.44444459596117253,1,0.5170760430750508,1,0.8126065389694905,1,6,0.4878014487305076,1,1
0.42857142857142855,0.3841532541955685,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.4063623413834985,0.0,0.0,0,0.3930377294934596,0,0.13333333333333333,0,0.08889869767865943,0,0.07704071879181801,0,0.06591126626481776,0,0.05645822273257402,0,0.38706596925814296,0,0,0.17167799107897214,0,0
0.44155844155844154,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.22077922077922077,0.0,0.0,0,0.32269845736308167,0,0.03333333333333333,0,0.08602331551970552,0,0.10325131810193322,0,0.0889819522824966,0,0.05900773743362337,0,0.3943829393766947,0,0,0.15538272191583835,0,0
0.42857142857142855,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.21428571428571427,0.0,0.0,0,0.4621152165958297,0,0.06666666666666667,0,0.09105313345044001,0,0.0893169877408056,0,0.052796919693265984,0,0.07626785091872161,0,0.452474927612975,0,0,0.18438452895410065,0,0
0.19480519480519481,0.5869301560438484,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.3908676754245216,0.0,0.0,0,0.47012415311024824,0,0.1,0,0.08717746142150254,0,0.05339105339105339,0,0.0931059152716776,0,0.08484495522208699,0,0.4583115720266231,0,0,0.19242215863474169,0,0
0.44155844155844154,0.0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.22077922077922077,0.0,0.0,0,0.3097778616278567,0,0.0,0,0.08936942377726367,0,0.0401801177693107,0,0.02629590666475613,0,0.026778363571591992,0,0.30821304852093856,0,0,0.1143735317045311,0,0
0.29870129870129875,0.5467561136733522,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4227287061873255,0.0,0.0,0,0.5325932738196042,0,0.03333333333333333,0,0.09600720689005791,0,0.09425287356321839,0,0.08743422790475987,0,0.09886044581954424,0,0.5200703685603779,0,0,0.20893596141298512,0,0
0.09090909090909088,0.6575582207383768,1,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5,0.3742336558237338,1.0,0.0,0,0.5225040329420833,0,0.13333333333333333,0,0.1119427102271427,1,0.07704071879181801,0,0.10763653854918824,0,0.06979311352143444,0,0.48079233004969496,0,1,0.21472039677352786,0,0
0.28571428571428575,0.47625020955647507,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.3809822476353804,0.0,0.0,0,0.5089261795856223,0,0.0,0,0.10990935982382298,1,0.10325131810193322,0,0.09003328941085519,0,0.0686440616079241,0,0.4708024634672489,0,1,0.19308095314248666,0,0
0.10389610389610388,0.6985222995869808,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4012092017415423,1.0,0.0,0,0.5407212622278056,0,0.06666666666666667,0,0.0901470630955887,0,0.10325131810193322,0,0.10116588936379863,0,0.09078052738712036,0,0.4576279367458547,0,0,0.20719438051268116,0,0
